# ##time, x, y, yaw, vel, speed_cmd, steer_cmd, s, lap
7.950000000000000000e+02,5.742235620204027668e+00,8.944446118878905949e+00,-3.076492239159268838e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.985955610871315002e-02,4.880913515597612218e+01,1.000000000000000000e+00
7.960000000000000000e+02,5.682339550398379124e+00,8.940916648090862395e+00,-3.079389705610099170e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.071948163211345673e-02,4.880913515597612218e+01,1.000000000000000000e+00
7.970000000000000000e+02,5.622434520440185324e+00,8.937542666302178418e+00,-3.082115736128528294e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.123063616454601288e-02,4.880913515597612218e+01,1.000000000000000000e+00
7.980000000000000000e+02,5.562519506669207914e+00,8.934350882531427729e+00,-3.085013936370116561e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.175729721784591675e-02,4.880913515597612218e+01,1.000000000000000000e+00
7.990000000000000000e+02,5.502596430313946740e+00,8.931314223998434443e+00,-3.087740270934186348e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.193646132946014404e-02,4.906408613165576327e+01,1.000000000000000000e+00
8.000000000000000000e+02,5.442664404702147962e+00,8.928459636804417343e+00,-3.090638600996966634e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.213172614574432373e-02,4.906408613165576327e+01,1.000000000000000000e+00
8.010000000000000000e+02,5.382725193095591720e+00,8.925760139009087268e+00,-3.093364991766688998e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.197980135679244995e-02,4.906408613165576327e+01,1.000000000000000000e+00
8.020000000000000000e+02,5.322778058117699551e+00,8.923242725548776733e+00,-3.096263346315180076e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.184414677321910858e-02,4.906408613165576327e+01,1.000000000000000000e+00
8.030000000000000000e+02,5.262824610262188507e+00,8.920880424366755435e+00,-3.098989747781261350e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.136139944195747375e-02,4.931408613165576327e+01,1.000000000000000000e+00
8.040000000000000000e+02,5.202864263613968809e+00,8.918700242601575567e+00,-3.101888107007977791e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.712863102555274963e-02,4.931408613165576327e+01,1.000000000000000000e+00
8.050000000000000000e+02,5.142898476764907301e+00,8.916675203277574013e+00,-3.104614510521231274e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.458273246884346008e-02,4.931408613165576327e+01,1.000000000000000000e+00
8.060000000000000000e+02,5.082919450129105954e+00,8.915099632700039578e+00,-3.109956277182697182e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.044020522385835648e-02,4.931408613165576327e+01,1.000000000000000000e+00
8.070000000000000000e+02,5.022935575301477051e+00,8.913709369000867966e+00,-3.113719280540415024e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.474739078432321548e-03,4.931408613165576327e+01,1.000000000000000000e+00
8.080000000000000000e+02,4.962948708937283016e+00,8.912455233265905719e+00,-3.116827031307705109e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.631747141480445862e-02,4.956408613165576327e+01,1.000000000000000000e+00
8.090000000000000000e+02,4.902965343631475292e+00,8.911047666065847750e+00,-3.116862589238999615e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.647083044052124023e-02,4.956408613165576327e+01,1.000000000000000000e+00
8.100000000000000000e+02,4.842999917479193783e+00,8.909024706414275130e+00,-3.111793597421995017e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.150987252593040466e-02,4.956408613165576327e+01,1.000000000000000000e+00
8.110000000000000000e+02,4.783062183197111850e+00,8.906297842508708484e+00,-3.103949384718383442e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.198934555053710938e-02,4.956408613165576327e+01,1.000000000000000000e+00
8.120000000000000000e+02,4.723136945706341017e+00,8.903303776375430800e+00,-3.098486548104426141e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.244969014078378677e-02,4.981408613165576327e+01,1.000000000000000000e+00
8.130000000000000000e+02,4.663214120695838183e+00,8.900261937247114119e+00,-3.095244840865364555e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.785144399851560593e-03,4.981408613165576327e+01,1.000000000000000000e+00
8.140000000000000000e+02,4.603298875057539874e+00,8.897074423473922522e+00,-3.092236864408279384e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.325589983025565743e-04,4.981408613165576327e+01,1.000000000000000000e+00
8.150000000000000000e+02,4.543389901842163070e+00,8.893771133522577088e+00,-3.089777054764629494e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.240298971533775330e-03,4.981408613165576327e+01,1.000000000000000000e+00
8.160000000000000000e+02,4.483465604221329670e+00,8.890759705612968133e+00,-3.091077305623003202e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.325729683041572571e-03,5.006408613165576327e+01,1.000000000000000000e+00
8.170000000000000000e+02,4.423529174378239226e+00,8.887999463445925841e+00,-3.093470558663479864e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.802396409213542938e-03,5.006408613165576327e+01,1.000000000000000000e+00
8.180000000000000000e+02,4.363583103212582692e+00,8.885456967688034169e+00,-3.096293046818559880e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.820735082030296326e-03,5.006408613165576327e+01,1.000000000000000000e+00
8.190000000000000000e+02,4.303630079809936504e+00,8.883083974019889695e+00,-3.098999596681230706e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.382500313222408295e-03,5.006408613165576327e+01,1.000000000000000000e+00
8.200000000000000000e+02,4.243669902440869279e+00,8.880899166018918933e+00,-3.101891816519701361e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.317182511091232300e-02,5.031408613165576327e+01,1.000000000000000000e+00
8.210000000000000000e+02,4.183704184065646814e+00,8.878872111806261458e+00,-3.104616019486380551e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.063746564090251923e-02,5.031408613165576327e+01,1.000000000000000000e+00
8.220000000000000000e+02,4.123725181180043720e+00,8.877295660992277959e+00,-3.109956915817171375e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.503530777990818024e-03,5.031408613165576327e+01,1.000000000000000000e+00
8.230000000000000000e+02,4.063741315318291747e+00,8.875905012295405072e+00,-3.113719555926558691e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.403512649238109589e-03,5.031408613165576327e+01,1.000000000000000000e+00
8.240000000000000000e+02,4.003754452503535788e+00,8.874650708083608563e+00,-3.116827151064275547e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.181162871420383453e-02,5.056903710733540436e+01,1.000000000000000000e+00
8.250000000000000000e+02,3.943771088894227894e+00,8.873243067146074026e+00,-3.116862641512495369e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.843860864639282227e-02,5.056903710733540436e+01,1.000000000000000000e+00
8.260000000000000000e+02,3.883796902623779967e+00,8.871487347368139709e+00,-3.114237026815502407e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.510387778282165527e-02,5.056903710733540436e+01,1.000000000000000000e+00
8.270000000000000000e+02,3.823846451228401833e+00,8.869057745823640815e+00,-3.107429400708988876e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.765299171209335327e-02,5.056903710733540436e+01,1.000000000000000000e+00
8.280000000000000000e+02,3.763923516622162957e+00,8.866022384479617102e+00,-3.099440104576630439e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.343730255961418152e-02,5.081903710733540436e+01,1.000000000000000000e+00
8.290000000000000000e+02,3.704031651893684440e+00,8.862425208912618757e+00,-3.091001097099046468e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.569991372525691986e-02,5.081903710733540436e+01,1.000000000000000000e+00
8.300000000000000000e+02,3.644153021195569941e+00,8.858611031611383524e+00,-3.085408410247703070e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.132530350238084793e-03,5.081903710733540436e+01,1.000000000000000000e+00
8.310000000000000000e+02,3.584276192687362528e+00,8.854768718941681271e+00,-3.082134782678055629e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.372694201767444611e-03,5.081903710733540436e+01,1.000000000000000000e+00
8.320000000000000000e+02,3.524408348413226477e+00,8.850788989496781056e+00,-3.079117591512732677e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.083916433155536652e-03,5.081903710733540436e+01,1.000000000000000000e+00
8.330000000000000000e+02,3.464530523268858797e+00,8.846963898371495105e+00,-3.079098063176990419e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.434441749006509781e-02,5.106903710733540436e+01,1.000000000000000000e+00
8.340000000000000000e+02,3.404632850978407177e+00,8.843462107491705027e+00,-3.081433718857530479e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.613674126565456390e-02,5.106903710733540436e+01,1.000000000000000000e+00
8.350000000000000000e+02,3.344723491609383981e+00,8.840166034614547641e+00,-3.084035872524152122e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.678211428225040436e-02,5.106903710733540436e+01,1.000000000000000000e+00
8.360000000000000000e+02,3.284803351981948616e+00,8.837072028191505169e+00,-3.086903150881996627e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.726527325809001923e-02,5.106903710733540436e+01,1.000000000000000000e+00
8.370000000000000000e+02,3.224874995511611608e+00,8.834141445600723230e+00,-3.089620399165026843e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.735586673021316528e-02,5.131903710733540436e+01,1.000000000000000000e+00
8.380000000000000000e+02,3.164937848665589915e+00,8.831396499788302989e+00,-3.092515601281560667e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.744908839464187622e-02,5.131903710733540436e+01,1.000000000000000000e+00
8.390000000000000000e+02,3.104993732776106352e+00,8.828808195617060761e+00,-3.095240784978805060e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.719036139547824860e-02,5.131903710733540436e+01,1.000000000000000000e+00
8.400000000000000000e+02,3.045042004231886867e+00,8.826402661300594588e+00,-3.098138642084845795e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.694605313241481781e-02,5.131903710733540436e+01,1.000000000000000000e+00
8.410000000000000000e+02,2.985084241233948443e+00,8.824152544066603099e+00,-3.100864831699427171e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.890108317136764526e-02,5.157398808301504545e+01,1.000000000000000000e+00
8.420000000000000000e+02,2.925119915771200230e+00,8.822084687145565596e+00,-3.103763099312656593e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.659145183861255646e-02,5.157398808301504545e+01,1.000000000000000000e+00
8.430000000000000000e+02,2.865146339493829242e+00,8.820316056947103078e+00,-3.108005201273569718e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.363632176071405411e-02,5.157398808301504545e+01,1.000000000000000000e+00
8.440000000000000000e+02,2.805162712530586244e+00,8.818915033462467079e+00,-3.112684219334246105e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.954914303496479988e-03,5.157398808301504545e+01,1.000000000000000000e+00
8.450000000000000000e+02,2.745177684252156691e+00,8.817575867000734036e+00,-3.115473276459767682e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.575942151248455048e-02,5.182398808301504545e+01,1.000000000000000000e+00
8.460000000000000000e+02,2.685200406184925281e+00,8.815927910531499379e+00,-3.114240347240635032e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.913006931543350220e-02,5.182398808301504545e+01,1.000000000000000000e+00
8.470000000000000000e+02,2.625230710256285516e+00,8.814022655860405564e+00,-3.111861898762246614e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.505652397871017456e-02,5.182398808301504545e+01,1.000000000000000000e+00
8.480000000000000000e+02,2.565279855033659295e+00,8.811604635768873095e+00,-3.106307246722719295e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.887712605297565460e-02,5.182398808301504545e+01,1.000000000000000000e+00
8.490000000000000000e+02,2.505359567014152855e+00,8.808517748409354198e+00,-3.098359477236849902e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.882588304579257965e-02,5.207398808301504545e+01,1.000000000000000000e+00
8.500000000000000000e+02,2.445452652352708256e+00,8.805177079645931215e+00,-3.092872128907310447e+00,1.999999999999997780e+00,2.000000000000000000e+00,8.903756737709045410e-03,5.207398808301504545e+01,1.000000000000000000e+00
8.510000000000000000e+02,2.385548116255883144e+00,8.801794128062313760e+00,-3.089623667018635889e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.892655738629400730e-03,5.207398808301504545e+01,1.000000000000000000e+00
8.520000000000000000e+02,2.325651851973775663e+00,8.798267874505125263e+00,-3.086613492726781427e+00,1.999999999999997780e+00,2.000000000000000000e+00,-4.361352883279323578e-03,5.207398808301504545e+01,1.000000000000000000e+00
8.530000000000000000e+02,2.265762453788416231e+00,8.794626887473308230e+00,-3.084152865886820916e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.080177258700132370e-02,5.207398808301504545e+01,1.000000000000000000e+00
8.540000000000000000e+02,2.205856061705710580e+00,8.791278109174301747e+00,-3.085452786676620818e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.421855576336383820e-02,5.232398808301504545e+01,1.000000000000000000e+00
8.550000000000000000e+02,2.145936113346372132e+00,8.788180635501054994e+00,-3.087845900506698271e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.502617914229631424e-02,5.232398808301504545e+01,1.000000000000000000e+00
8.560000000000000000e+02,2.086005294468745053e+00,8.785300934150157559e+00,-3.090668328728223724e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.537526492029428482e-02,5.232398808301504545e+01,1.000000000000000000e+00
8.570000000000000000e+02,2.026066568213279684e+00,8.782590729686221565e+00,-3.093374852546230347e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.526770275086164474e-02,5.232398808301504545e+01,1.000000000000000000e+00
8.580000000000000000e+02,1.966119628843353118e+00,8.780068683687185072e+00,-3.096267061019816413e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.514727063477039337e-02,5.257398808301504545e+01,1.000000000000000000e+00
8.590000000000000000e+02,1.906166260921049682e+00,8.777704364825188676e+00,-3.098991259018270661e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.467049308121204376e-02,5.257398808301504545e+01,1.000000000000000000e+00
8.600000000000000000e+02,1.846205946493137962e+00,8.775523301682307320e+00,-3.101888746636732641e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.420667767524719238e-02,5.257398808301504545e+01,1.000000000000000000e+00
8.610000000000000000e+02,1.786240172738928322e+00,8.773497876863327605e+00,-3.104614786342590360e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.339438371360301971e-02,5.257398808301504545e+01,1.000000000000000000e+00
8.620000000000000000e+02,1.726268516841823697e+00,8.771654822910161187e+00,-3.107512990591071667e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.342053294181823730e-02,5.282893905869468654e+01,1.000000000000000000e+00
8.630000000000000000e+02,1.666292290359594475e+00,8.769967033846958415e+00,-3.110239326906367285e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.053809538483619690e-02,5.282893905869468654e+01,1.000000000000000000e+00
8.640000000000000000e+02,1.606305351048322949e+00,8.768728822162753289e+00,-3.115581064273947209e+00,1.999999999999997780e+00,2.000000000000000000e+00,-6.060982588678598404e-03,5.282893905869468654e+01,1.000000000000000000e+00
8.650000000000000000e+02,1.546314605486352356e+00,8.767675959765501403e+00,-3.119344054831170165e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.186066687107086182e-03,5.282893905869468654e+01,1.000000000000000000e+00
8.660000000000000000e+02,1.486321633965466349e+00,8.766759247916739994e+00,-3.122451799999244493e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.293165028095245361e-02,5.307893905869468654e+01,1.000000000000000000e+00
8.670000000000000000e+02,1.426331300388057777e+00,8.765689090800986349e+00,-3.122487355480208837e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.507906198501586914e-02,5.307893905869468654e+01,1.000000000000000000e+00
8.680000000000000000e+02,1.366348186665377273e+00,8.764270768778903431e+00,-3.119861769129387952e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.372015222907066345e-02,5.307893905869468654e+01,1.000000000000000000e+00
8.690000000000000000e+02,1.306385017294600992e+00,8.762178424659557763e+00,-3.113054155408514934e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.823427647352218628e-02,5.307893905869468654e+01,1.000000000000000000e+00
8.700000000000000000e+02,1.246445957239602942e+00,8.759480167894876601e+00,-3.105064864693765969e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.963649436831474304e-02,5.332893905869468654e+01,1.000000000000000000e+00
8.710000000000000000e+02,1.186534806638881223e+00,8.756219927685398474e+00,-3.096625859587010865e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.413672119379043579e-02,5.332893905869468654e+01,1.000000000000000000e+00
8.720000000000000000e+02,1.126653534803790047e+00,8.752450344473558630e+00,-3.088297329405293112e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.228075012564659119e-02,5.332893905869468654e+01,1.000000000000000000e+00
8.730000000000000000e+02,1.066829973650318397e+00,8.747862846044716534e+00,-3.077045561825345388e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.844409808516502380e-02,5.332893905869468654e+01,1.000000000000000000e+00
8.740000000000000000e+02,1.007076809859801747e+00,8.742427482540387373e+00,-3.064970471094959237e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.081465721130371094e-02,5.357893905869468654e+01,1.000000000000000000e+00
8.750000000000000000e+02,9.473613160247134068e-01,8.736592845908960570e+00,-3.055633579075720530e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.675565917044878006e-03,5.357893905869468654e+01,1.000000000000000000e+00
8.760000000000000000e+02,8.876607532486958663e-01,8.730606131112686796e+00,-3.049849395713025046e+00,1.999999999999997780e+00,2.000000000000000000e+00,-7.361785508692264557e-03,5.357893905869468654e+01,1.000000000000000000e+00
8.770000000000000000e+02,8.279580121646094026e-01,8.724641259757046186e+00,-3.046822862763074902e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.706003956496715546e-02,5.357893905869468654e+01,1.000000000000000000e+00
8.780000000000000000e+02,7.682223801768279792e-01,8.719016066996035264e+00,-3.047998867335434792e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.292888425290584564e-02,5.357893905869468654e+01,1.000000000000000000e+00
8.790000000000000000e+02,7.084619254759669804e-01,8.713660494901681375e+00,-3.050361376859478391e+00,1.999999999999997780e+00,2.000000000000000000e+00,-2.956382036209106445e-01,5.382893905869468654e+01,1.000000000000000000e+00
8.800000000000000000e+02,6.486796044642397785e-01,8.708555354755361577e+00,-3.053467359586154117e+00,1.999999999999997780e+00,2.000000000000000000e+00,-9.871602803468704224e-02,5.382893905869468654e+01,1.000000000000000000e+00
8.810000000000000000e+02,5.888171818690868253e-01,8.704525994232620079e+00,-3.064628135864269964e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.418840467929840088e-02,5.382893905869468654e+01,1.000000000000000000e+00
8.820000000000000000e+02,5.288690592037890159e-01,8.702065552671820470e+00,-3.082399951192730470e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.523042023181915283e-01,5.382893905869468654e+01,1.000000000000000000e+00
8.830000000000000000e+02,4.688831120416405152e-01,8.700781842439775815e+00,-3.099965931990081192e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.576819360256195068e-01,5.408389003437432763e+01,1.000000000000000000e+00
8.840000000000000000e+02,4.089016200446601856e-01,8.699316044986483476e+00,-3.106202726321987573e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.446599543094635010e-01,5.408389003437432763e+01,1.000000000000000000e+00
8.850000000000000000e+02,3.489792208604469703e-01,8.696327292647758611e+00,-3.096719406436828859e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.091839790344238281e-01,5.408389003437432763e+01,1.000000000000000000e+00
8.860000000000000000e+02,2.892520094484820059e-01,8.690687538377630972e+00,-3.070623931586212940e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.796690583229064941e-01,5.408389003437432763e+01,1.000000000000000000e+00
8.870000000000000000e+02,2.299943501578585181e-01,8.681358531918178301e+00,-3.027722496898850313e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.193115711212158203e-01,5.433884101005396872e+01,1.000000000000000000e+00
8.880000000000000000e+02,1.716655743533819500e-01,8.667377176401064531e+00,-2.968052516812619501e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.388739347457885742e-01,5.433884101005396872e+01,1.000000000000000000e+00
8.890000000000000000e+02,1.147918827332715386e-01,8.648318777949439706e+00,-2.896208258953368642e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.421297788619995117e-01,5.433884101005396872e+01,1.000000000000000000e+00
8.900000000000000000e+02,5.966113606533395008e-02,8.624681662885413047e+00,-2.821167453974148032e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.370517611503601074e-01,5.433884101005396872e+01,1.000000000000000000e+00
8.910000000000000000e+02,6.544611402968913971e-03,8.596809785211862120e+00,-2.745453015639855554e+00,1.999999999999997780e+00,2.000000000000000000e+00,7.015862464904785156e-01,5.458884101005396872e+01,1.000000000000000000e+00
8.920000000000000000e+02,-4.427477193290900448e-02,8.564940773688544340e+00,-2.669582250982230232e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.955609321594238281e-01,5.458884101005396872e+01,1.000000000000000000e+00
8.930000000000000000e+02,-9.251585886320162766e-02,8.529288894790472142e+00,-2.593669510130136135e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.863384246826171875e-01,5.458884101005396872e+01,1.000000000000000000e+00
8.940000000000000000e+02,-1.379065439192989906e-01,8.490072173871205052e+00,-2.517743445408980207e+00,1.999999999999997780e+00,2.000000000000000000e+00,6.740650534629821777e-01,5.458884101005396872e+01,1.000000000000000000e+00
8.950000000000000000e+02,-1.801881830186485289e-01,8.447521835167343340e+00,-2.441812512526027934e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.933226346969604492e-01,5.458884101005396872e+01,1.000000000000000000e+00
8.960000000000000000e+02,-2.191185487243014207e-01,8.401885268774444526e+00,-2.365879632686902045e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.658130645751953125e-01,5.510809925041069590e+01,1.000000000000000000e+00
8.970000000000000000e+02,-2.544739791775876281e-01,8.353426382652314075e+00,-2.289945935692269341e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.344172120094299316e-01,5.510809925041069590e+01,1.000000000000000000e+00
8.980000000000000000e+02,-2.860510485161670835e-01,8.302424823507616125e+00,-2.214011887683893676e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.988676309585571289e-01,5.510809925041069590e+01,1.000000000000000000e+00
8.990000000000000000e+02,-3.136679290580131618e-01,8.249174674626866377e+00,-2.138077687293139739e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.588865637779235840e-01,5.535809925041069590e+01,1.000000000000000000e+00
9.000000000000000000e+02,-3.371655320666136491e-01,8.193982889505990741e+00,-2.062143420438191654e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.142010211944580078e-01,5.535809925041069590e+01,1.000000000000000000e+00
9.010000000000000000e+02,-3.564206160401469092e-01,8.137171279821558301e+00,-1.986355343448393818e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.645605146884918213e-01,5.535809925041069590e+01,1.000000000000000000e+00
9.020000000000000000e+02,-3.715853500760035177e-01,8.079131461384658763e+00,-1.913059432731547105e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.112326562404632568e-01,5.535809925041069590e+01,1.000000000000000000e+00
9.030000000000000000e+02,-3.830687369870616754e-01,8.020250185789485897e+00,-1.844961781933124989e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.575682103633880615e-01,5.561305022609033699e+01,1.000000000000000000e+00
9.040000000000000000e+02,-3.914736008207549967e-01,7.960847618876995213e+00,-1.784855288241769422e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.909813433885574341e-01,5.561305022609033699e+01,1.000000000000000000e+00
9.050000000000000000e+02,-3.973287901045484127e-01,7.901136710073678238e+00,-1.733197049575957216e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.556802392005920410e-01,5.561305022609033699e+01,1.000000000000000000e+00
9.060000000000000000e+02,-4.016974147336347944e-01,7.841297272919646844e+00,-1.694280061287111394e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.306713968515396118e-01,5.561305022609033699e+01,1.000000000000000000e+00
9.070000000000000000e+02,-4.047893342823812302e-01,7.781377999740872298e+00,-1.663027378569248427e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.131384298205375671e-01,5.561305022609033699e+01,1.000000000000000000e+00
9.080000000000000000e+02,-4.068355256261017572e-01,7.721413496971972101e+00,-1.637817307489440211e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.184988096356391907e-01,5.586305022609033699e+01,1.000000000000000000e+00
9.090000000000000000e+02,-4.078423777766199687e-01,7.661422882394595568e+00,-1.615588379445866529e+00,1.999999999999997780e+00,2.000000000000000000e+00,9.752783179283142090e-02,5.586305022609033699e+01,1.000000000000000000e+00
9.100000000000000000e+02,-4.076332527990184640e-01,7.601424323259116100e+00,-1.593764974117086730e+00,1.999999999999997780e+00,2.000000000000000000e+00,7.649948447942733765e-02,5.586305022609033699e+01,1.000000000000000000e+00
9.110000000000000000e+02,-4.064740364736307288e-01,7.541435890072560433e+00,-1.574977621324746835e+00,1.999999999999997780e+00,2.000000000000000000e+00,5.586482584476470947e-02,5.586305022609033699e+01,1.000000000000000000e+00
9.120000000000000000e+02,-4.045480082049122683e-01,7.481467222591812849e+00,-1.558849564553594469e+00,1.999999999999997780e+00,2.000000000000000000e+00,3.759633749723434448e-02,5.611305022609033699e+01,1.000000000000000000e+00
9.130000000000000000e+02,-4.022012825894801802e-01,7.421513221459314913e+00,-1.547197833178325155e+00,1.999999999999997780e+00,2.000000000000000000e+00,2.233677543699741364e-02,5.611305022609033699e+01,1.000000000000000000e+00
9.140000000000000000e+02,-3.998067382432026751e-01,7.361561035410139731e+00,-1.540642361437831731e+00,1.999999999999997780e+00,2.000000000000000000e+00,1.204884890466928482e-02,5.611305022609033699e+01,1.000000000000000000e+00
9.150000000000000000e+02,-3.972551800759268614e-01,7.301615353053022339e+00,-1.535453535795643809e+00,1.999999999999997780e+00,2.000000000000000000e+00,4.435154143720865250e-03,5.611305022609033699e+01,1.000000000000000000e+00
9.160000000000000000e+02,-3.944886293609631278e-01,7.241679222158084350e+00,-1.530754297370260808e+00,1.999999999999997780e+00,2.000000000000000000e+00,-3.042459255084395409e-03,5.636305022609033699e+01,1.000000000000000000e+00
9.170000000000000000e+02,-3.915930795502830519e-01,7.181749196944646307e+00,-1.527469929567701001e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.016030926257371902e-02,5.636305022609033699e+01,1.000000000000000000e+00
9.180000000000000000e+02,-3.897957982601175098e-01,7.141789616289915266e+00,-1.527320745849594985e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.340144686400890350e-02,5.636305022609033699e+01,1.000000000000000000e+00
9.190000000000000000e+02,-3.863809410000710320e-01,7.061862572995687870e+00,-1.528197341149487798e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.542923413217067719e-02,5.636305022609033699e+01,1.000000000000000000e+00
9.200000000000000000e+02,-3.839147079048390587e-01,7.001913294531957099e+00,-1.529000472270207744e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.693050377070903778e-02,5.661305022609033699e+01,1.000000000000000000e+00
9.210000000000000000e+02,-3.815293330479065936e-01,6.941960743312632687e+00,-1.530010442154448036e+00,1.999999999999997780e+00,2.000000000000000000e+00,-1.848819851875305176e-02,5.661305022609033699e+01,1.000000000000000000e+00
